id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
886956659159903693,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,464429698,Katie,,78704,30.261485450598645,-97.76504446740846,Entire home/apt,155,7,4,2023-10-22,0.66,2,41,4,
893360508571895231,Townhouse in Austin · 4 bedrooms · 5 beds · 4 baths,493351055,Sophia,,78731,30.315178494727313,-97.75035694052899,Entire home/apt,,1,0,,,1,0,0,
889994565547958806,Home in Manor · ★4.73 · 1 bedroom · 1 bed · 1 bath,439337797,Yoana,,78754,30.365691036685433,-97.6280080321716,Entire home/apt,102,1,11,2023-11-19,1.81,1,82,11,
898914001232771426,Rental unit in Austin · ★4.71 · 1 bedroom · 1 bed · 1 private bath,515968722,Alain,,78741,30.230122094719693,-97.71594185382128,Private room,29,2,14,2023-11-22,2.14,4,47,14,
898925606318381012,Rental unit in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,515968722,Alain,,78741,30.23337,-97.71666,Private room,28,2,10,2023-11-17,1.69,4,70,10,
899176450030962781,Home in Austin · ★5.0 · 4 bedrooms · 6 beds · 4 baths,1818782,Jeremy & Jennifer,,78704,30.24434,-97.75999,Entire home/apt,273,2,3,2023-11-23,0.97,3,9,3,
890110202823689136,Home in Austin · 1 bedroom · 1 bed · 1.5 baths,501049108,Erna,,78758,30.3818488223519,-97.70917274698814,Private room,34,5,1,2023-11-02,0.67,6,102,1,
899229490124241897,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,515968722,Alain,,78741,30.23314233770057,-97.71677249051359,Private room,26,2,6,2023-10-26,1.41,4,83,6,
893382422016599789,Rental unit in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,510682581,Myplace,,78701,30.267915677652773,-97.73662939667702,Entire home/apt,255,1,31,2023-12-07,4.41,3,49,31,
890435666369585617,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,3747974,Vahid,,78734,30.39545198658598,-97.91852776897376,Entire home/apt,218,2,8,2023-10-22,1.22,2,358,8,
890615729587157206,Rental unit in Austin · ★4.0 · 1 bedroom · 1 bed · 1 bath,274552333,Evonify,,78752,30.32329105606676,-97.71255354664495,Entire home/apt,49,1,3,2023-05-24,0.42,132,350,3,
899242050573007932,Guesthouse in Austin · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,494721287,Billy,,78702,30.25482,-97.70879,Entire home/apt,99,2,16,2023-11-25,2.73,1,0,16,
890747346579924574,Rental unit in Austin · ★4.88 · 2 bedrooms · 3 beds · 2 baths,507975399,Ahmed,,78741,30.23664,-97.71087,Entire home/apt,65,2,17,2023-10-29,2.49,15,75,17,
893448178688262943,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,7207587,Lisa,,78750,30.372488329818225,-97.78915679054133,Private room,33,30,1,2023-12-06,1,2,105,1,
890796194973430392,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,387239449,Brent,,78746,30.260528810718665,-97.78900260826651,Entire home/apt,75,2,2,2023-05-31,0.29,1,90,2,
893451191276057005,Rental unit in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,414484382,Christine,,78704,30.24281138419945,-97.78077728694787,Entire home/apt,43,1,6,2023-12-05,0.92,30,348,6,
893536922572221109,Home in Austin · 3 bedrooms · 3 beds · 2.5 baths,261781054,J,,78758,30.39752,-97.69651,Entire home/apt,316,60,0,,,1,137,0,
899246375934524481,Home in Austin · 3 bedrooms · 3 beds · 2 baths,304914567,Margaret,,78728,30.447867288644368,-97.68837143097105,Entire home/apt,148,3,2,2023-09-02,0.43,1,139,2,
899296976223154209,Ranch in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,117647834,Maria,,78737,30.188372,-97.96005579999999,Entire home/apt,103,2,4,2023-10-21,0.59,2,177,4,
899301415577501148,Rental unit in Austin · 1 bedroom · 1 bed · 0 shared baths,438915596,June,,78702,30.25154,-97.72763,Private room,51,30,0,,,23,122,0,
890875072336504591,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,378411913,Adrien,,78748,30.1686,-97.81964,Entire home/apt,1000,3,3,2023-10-23,0.83,1,305,3,
899331657087071668,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,462078417,Brandon,,78750,30.368688129752144,-97.79253140271646,Private room,85,1,0,,,1,365,0,
899362834143821015,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,516558648,Billie B,,78703,30.29964,-97.77679,Entire home/apt,277,2,9,2023-11-26,1.94,1,186,9,
893542287215185245,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,1027964,Alex,,78702,30.26832,-97.73211,Private room,107,30,0,,,1,356,0,
891267383247025173,Rental unit in Austin · ★4.68 · 1 bedroom · 1 bed · 1 bath,347316480,Katy,,78704,30.23911,-97.78335,Entire home/apt,57,1,22,2023-12-07,3.37,4,247,22,
893599764291189173,Home in Austin · 3 bedrooms · 3 beds · 2 baths,1541934,Margo,,78757,30.34069,-97.7342,Entire home/apt,285,30,1,2023-10-31,0.63,5,236,1,
893658140681471666,Condo in Austin · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,19117831,Boris,,78741,30.21628,-97.73777,Entire home/apt,106,2,16,2023-11-13,2.34,3,174,16,
899423553149566617,Home in Austin · ★4.95 · 2 bedrooms · 3 beds · 2 baths,109484101,Tarek,,78732,30.394083,-97.88851000000001,Entire home/apt,450,1,20,2023-11-25,2.96,1,0,20,
891415565035863408,Townhouse in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,164837551,Tanner,,78745,30.19345,-97.78213,Entire home/apt,122,30,7,2023-12-12,1.47,1,263,7,
899429147050423441,Rental unit in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,3218249,Kurt,,78701,30.271491393891395,-97.74837971767792,Entire home/apt,,3,12,2023-09-25,1.97,1,0,12,
899468563579622109,Condo in Austin · ★4.85 · 1 bedroom · 1 bed · 1 bath,494745433,Luis,,78704,30.237579376295606,-97.74947684258223,Entire home/apt,83,1,39,2023-12-10,5.94,2,87,39,
899702904715465026,Townhouse in Austin · 2 bedrooms · 3 beds · 2 baths,190182480,Jay,,78723,30.292858313858904,-97.68017970519257,Entire home/apt,349,3,1,2023-10-30,0.63,2,345,1,
899908565110540167,Guesthouse in Austin · 1 bedroom · 2 beds · 1 bath,19291609,Kimberly,,78704,30.25546,-97.76314,Entire home/apt,250,2,1,2023-10-09,0.43,2,350,1,
893671064233381958,Home in Austin · 3 bedrooms · 2 beds · 2 baths,24839811,Lincoln,,78753,30.374872263128477,-97.66644563121336,Entire home/apt,,3,0,,,1,0,0,
893796482705813366,Home in Austin · 4 bedrooms · 4 beds · 2 baths,65664436,Kyu,,78725,30.22993,-97.58457,Entire home/apt,100,30,2,2023-11-01,0.38,1,364,2,
893944446008980756,Rental unit in Austin · Studio · 1 bed · 1 bath,107434423,Blueground,,78758,30.4002609,-97.7232935,Entire home/apt,106,31,0,,,129,333,0,
891417366863972234,Home in Austin · 3 bedrooms · 2 beds · 2 baths,2125617,Zain,,78704,30.25036,-97.78158,Entire home/apt,150,30,0,,,1,90,0,
894110875821373273,Home in Austin · ★4.97 · 1 bedroom · 1 bed · 1 private bath,81306398,Emily,,78723,30.314332344505853,-97.66892625580273,Private room,55,2,34,2023-10-29,5.31,1,29,34,
899986525189066397,Rental unit in Austin · ★4.94 · 1 bedroom · 1 bed · 1 bath,90505079,Steve,,78705,30.286592481784716,-97.75039051934205,Entire home/apt,92,2,17,2023-11-20,2.51,2,175,17,
891506536123773048,Condo in Austin · ★4.85 · 1 bedroom · 2 beds · 1 bath,197579383,Erin,,78741,30.23279104869787,-97.73408588374402,Entire home/apt,91,3,13,2023-11-16,2.79,1,82,13,
900027812736516688,Home in Austin · 5 bedrooms · 12 beds · 3 baths,440513488,Raimund,,78731,30.327265596523855,-97.75607670273791,Entire home/apt,415,2,2,2023-11-05,0.94,2,227,2,
900108182625773911,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,77084159,Alecia,,78741,30.2318793276493,-97.69430675668919,Private room,48,31,3,2023-11-03,0.55,5,254,3,
894152275435246345,Home in Austin · 3 bedrooms · 3 beds · 2 baths,3310761,Jessica  & Matt,,78704,30.262056026831925,-97.765101129594,Entire home/apt,786,3,2,2023-10-16,0.86,1,248,2,
894156915188163574,Rental unit in Austin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,491432652,Ryan,,78735,30.240365487804453,-97.86228857701825,Entire home/apt,133,2,13,2023-10-27,1.86,8,347,13,
894156933823430361,Rental unit in Austin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,491432652,Ryan,,78735,30.24060599972347,-97.86415251679978,Entire home/apt,108,2,12,2023-11-23,1.71,8,363,12,
891743946043259976,Home in Austin · 3 bedrooms · 3 beds · 2 baths,414420881,Eric,,78729,30.4595371,-97.78465179999999,Entire home/apt,185,29,0,,,1,319,0,
894193712998847234,Cabin in Austin · ★4.79 · 2 bedrooms · 2 beds · 1 bath,515357648,The Cove,,78734,30.42963,-97.94386,Entire home/apt,136,1,14,2023-11-25,2.09,5,169,14,
900329370459060993,Home in Austin · 2 bedrooms · 2 beds · 1 bath,212161352,Neel,,78744,30.1629,-97.73184,Private room,84,1,0,,,1,365,0,
891762569645127865,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,78704,30.2594354,-97.7489394,Entire home/apt,167,31,0,,,129,321,0,
894227991106466125,Rental unit in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,3653744,Bryan,,78704,30.25798,-97.76381,Entire home/apt,,2,4,2023-10-29,1.71,3,0,4,
891972207144085567,Home in Austin · 1 bedroom · 1 bed · 1 private bath,95139463,Felicity,,78701,30.27587,-97.74653,Private room,90,30,0,,,22,89,0,
900365799478240505,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,458329554,Jennifer,,78746,30.32032,-97.79714,Entire home/apt,547,3,5,2023-08-11,0.89,1,20,5,
892029576486988716,Home in Austin · 5 bedrooms · 11 beds · 4 baths,15864252,Walker Luxury Vacation,,78734,30.42615,-97.92713,Entire home/apt,,1,1,2023-06-18,0.16,19,0,1,
894249795353811804,Rental unit in Austin · ★4.55 · 2 bedrooms · 2 beds · 2 baths,290736769,W H,,78704,30.26502,-97.75874,Entire home/apt,133,1,11,2023-11-12,1.63,3,273,11,
892035383598437880,Rental unit in Austin · ★4.67 · 1 bedroom · 1 bed · 1 bath,249728471,Mariel,,78757,30.34311,-97.71884,Entire home/apt,85,1,9,2023-11-25,2.76,1,67,9,
900578259007936386,Home in Austin · 4 bedrooms · 4 beds · 3.5 baths,469959137,Nad,,78746,30.30187,-97.84696,Entire home/apt,1100,2,1,2023-07-23,0.20,1,362,1,
892264359963053389,Home in Austin · ★4.88 · 2 bedrooms · 2 beds · 1 bath,71125104,Blake,,78721,30.280237813594706,-97.6793560195025,Entire home/apt,83,1,8,2023-10-23,1.22,14,152,8,
892267101754879939,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,10152231,Coleman,,78702,30.26406,-97.70983,Entire home/apt,108,1,17,2023-12-05,2.60,6,67,17,
892275662289742522,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,4835929,Stewart,,78721,30.276441660250843,-97.68818375830108,Entire home/apt,167,2,9,2023-11-24,1.33,2,0,9,
900705189436197460,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,94040891,Monica,,78749,30.229306759943576,-97.84272251765765,Entire home/apt,170,2,11,2023-11-27,3.08,5,0,11,
900806888844493946,Home in Austin · 1 bedroom · 3 beds · 1 bath,157279244,Anthony,,78741,30.223427959481867,-97.69510556468376,Private room,61,1,0,,,2,159,0,
894288696629174803,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,2423654,Whitney + Erik,,78731,30.32613,-97.75255,Entire home/apt,114,3,14,2023-12-04,2.86,1,110,14,
892325433086903738,Home in Austin · ★4.94 · 2 bedrooms · 2 beds · 2 baths,478009344,Austin BNB Management,,78702,30.25251196576815,-97.72571289318358,Entire home/apt,98,1,34,2023-12-15,5.23,19,0,34,
894308758212238313,Home in Austin · ★5.0 · 2 bedrooms · 3 beds · 1 bath,515419036,Stay Local,,78753,30.345728798228993,-97.70079238082567,Entire home/apt,124,30,5,2023-10-30,1.49,1,340,5,
894367929432935204,Rental unit in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,513841947,Alex,,78704,30.25574,-97.74884,Entire home/apt,94,1,17,2023-10-13,2.41,14,365,17,
892390469954982976,Rental unit in Austin · 1 bedroom · 1 bed · 1 shared bath,99364111,Shanhui,,78703,30.2885513,-97.7719138,Private room,42,15,2,2023-11-07,0.43,1,97,2,
901384966564355316,Home in Austin · ★4.92 · 4 bedrooms · 4 beds · 3 baths,12555616,Clay,,78754,30.355529231922485,-97.65042471534423,Entire home/apt,251,3,13,2023-10-23,2.23,1,109,13,
892648659104554176,Rental unit in Austin · ★4.17 · Studio · 1 bed · 1 bath,514929023,Austin University,,78722,30.278589726485176,-97.72851571980272,Entire home/apt,80,1,5,2023-11-23,0.89,2,0,5,
901533736484769302,Condo in Austin · 2 bedrooms · 2 beds · 1 bath,517023134,Anamary,,78731,30.3169,-97.75302,Entire home/apt,120,365,0,,,1,363,0,
894451817139744862,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,515447850,Ose,,78754,30.37403,-97.64758,Entire home/apt,135,2,11,2023-11-26,1.92,1,85,11,
892662176232487636,Home in Austin · 4 bedrooms · 6 beds · 3 baths,210733801,Above Vacation,,78746,30.339458991183218,-97.8155855570411,Entire home/apt,1685,1,0,,,44,358,0,
902246065257445484,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,142901534,Eddie,,78702,30.2546,-97.73121,Entire home/apt,100,1,4,2023-11-25,0.70,3,136,4,
892664245907260982,Home in Austin · 2 bedrooms · 2 beds · 2 baths,177821967,ITrip,,78704,30.2474056,-97.7551032,Entire home/apt,395,2,1,2023-10-01,0.39,26,27,1,
892778056933812705,Home in Austin · ★4.75 · 5 bedrooms · 8 beds · 2.5 baths,83912819,Charissa,,78758,30.40588930407556,-97.68158900276786,Entire home/apt,573,2,12,2023-10-30,2.14,1,156,12,
902250387167068712,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,202758162,Sonia,,78703,30.27920121269667,-97.76707025743431,Entire home/apt,100,30,8,2023-11-19,2.33,1,298,8,
894755495559969990,Condo in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,26881456,Di,,78756,30.32863,-97.73194,Entire home/apt,70,30,3,2023-12-04,0.63,1,212,3,
892799098459112639,Rental unit in Austin · 1 bedroom · 1 bed · Private half-bath,222441927,Owolabi,,78751,30.2979439,-97.7205427,Private room,100,1,0,,,1,364,0,
894827122857256507,Home in Austin · ★4.63 · 3 bedrooms · 3 beds · 1.5 baths,515357648,The Cove,,78734,30.42988,-97.9458,Entire home/apt,247,1,8,2023-11-26,1.32,5,172,8,
894841838003669803,Home in Austin · ★4.57 · 4 bedrooms · 7 beds · 3 baths,515357648,The Cove,,78734,30.41824,-97.94233,Entire home/apt,252,1,7,2023-11-26,1.07,5,88,7,
902456931591470616,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,426421028,Ola,,78754,30.36134,-97.66247,Private room,40,6,3,2023-08-31,0.47,3,129,3,
893021708339392204,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,231034725,Yoliz,,78753,30.358872722339946,-97.67279155872885,Private room,48,30,1,2023-08-18,0.25,2,89,1,
894949897647353482,Home in Austin · 1 bedroom · 1 bed · 1 bath,15282426,Amanda,,78704,30.2587,-97.77371,Entire home/apt,200,75,0,,,1,197,0,
893023377667556994,Rental unit in Del Valle · 1 bedroom · 1 bed · 1 bath,263502162,Landing,,78741,30.225865290422398,-97.70639806839,Entire home/apt,96,30,0,,,123,364,0,
893023483848566236,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,,78753,30.381923112304463,-97.65262440026683,Entire home/apt,106,30,0,,,123,364,0,
893077143476783208,Home in Austin · 4 bedrooms · 4 beds · 3 baths,4835929,Stewart,,78721,30.27616,-97.68749,Entire home/apt,407,2,2,2023-11-05,0.97,2,264,2,
902485791864074890,Rental unit in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,494544664,Star,,78721,30.264412928367424,-97.68824427142415,Entire home/apt,118,1,6,2023-11-06,1.29,1,270,6,
906609656241055892,Home in Austin · 3 bedrooms · 3 beds · 2.5 baths,15283543,Sheli,,78704,30.243798384314747,-97.75426972600545,Entire home/apt,260,2,0,,,1,0,0,
902664374732021644,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,504557324,Austin,,78759,30.415160725185277,-97.71047096254674,Private room,39,1,1,2023-06-03,0.15,5,343,1,
906610606216821564,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,43887058,Adolfo,,78741,30.22668408016038,-97.7415309263031,Entire home/apt,139,2,19,2023-11-19,2.95,1,156,19,
902761719387172332,Home in Austin · 3 bedrooms · 3 beds · 2 baths,108633644,Briss,,78754,30.36847,-97.64903,Entire home/apt,132,28,1,2023-10-07,0.42,2,2,1,
902803491075428379,Rental unit in Austin · ★5.0 · 1 bedroom · 3 beds · 1 bath,414484382,Christine,,78704,30.226464474072795,-97.76069749314667,Entire home/apt,67,1,4,2023-11-26,0.65,30,362,4,
895001500692426272,Rental unit in Austin · ★5.0 · 2 bedrooms · 6 beds · 1 bath,513841947,Alex,,78704,30.25781070300342,-97.7481131563078,Entire home/apt,94,1,14,2023-12-01,2.50,14,355,14,
906647748994782104,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,518255618,Marycruz,,78744,30.1923794,-97.7469261,Entire home/apt,117,3,14,2023-11-27,3.00,1,136,14,
895022790892757798,Guesthouse in Austin · ★4.60 · 2 bedrooms · 3 beds · 3 baths,515565071,Sandy,,78741,30.2303587,-97.6978243,Entire home/apt,,2,5,2023-10-23,1.07,1,0,5,
895215933569514785,Home in Austin · 4 bedrooms · 4 beds · 2 baths,71125104,Blake,,78721,30.280080796848864,-97.67766626237447,Entire home/apt,355,2,0,,,14,145,0,
902813103225629904,Home in Austin · ★New · 2 bedrooms · 4 beds · 2.5 baths,50996844,Jillian,,78741,30.226277049053845,-97.74258606774796,Entire home/apt,121,1,0,,,1,299,0,
902862225761927482,Home in Austin · ★4.82 · 1 bedroom · 1 bed · 1 bath,126471972,Kiara V,,78748,30.187060433588275,-97.83780770520433,Private room,40,2,11,2023-11-12,1.81,2,75,11,
903035411528763644,Home in Austin · ★4.88 · 3 bedrooms · 3 beds · 2 baths,7040341,Guest Haus,,78703,30.28131264424834,-97.75748738435625,Entire home/apt,201,1,17,2023-12-10,2.80,5,314,17,
906705283630347726,Home in Austin · ★5.0 · 3 bedrooms · 2 beds · 1 bath,9760854,Amanda,,78757,30.35019,-97.72203,Entire home/apt,150,2,3,2023-09-03,0.68,1,160,3,
906726762922856306,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,402495614,Emily,,78758,30.384017009281983,-97.69971100156708,Entire home/apt,195,2,4,2023-11-05,1.32,3,350,4,
906769514433405068,Home in Austin · ★4.80 · 3 bedrooms · 3 beds · 2.5 baths,3178090,Michael,,78702,30.270369083782157,-97.69883551529853,Entire home/apt,,2,5,2023-07-23,0.81,2,0,5,
903119967050842243,Home in Austin · ★4.91 · 2 bedrooms · 2 beds · 1.5 baths,316196758,Lynn,,78704,30.251516017432213,-97.7511784029843,Entire home/apt,206,2,11,2023-11-19,2.05,2,74,11,
903132601512383426,Home in Austin · ★4.89 · 4 bedrooms · 4 beds · 2.5 baths,36155744,Bridget,,78745,30.22597,-97.77947,Entire home/apt,225,2,18,2023-12-04,2.92,1,107,18,
895221917775369236,Guest suite in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,16443047,Mary,,78749,30.21449,-97.87173,Entire home/apt,91,1,28,2023-12-10,4.88,1,343,28,
895277811130121734,Home in Austin · ★4.11 · 3 bedrooms · 4 beds · 4.5 baths,112304425,Vacasa Texas,,78734,30.4221,-97.92292,Entire home/apt,621,2,9,2023-10-22,1.43,20,365,9,
907139134365722051,Bed and breakfast in Austin · ★4.90 · 1 bedroom · 1 bed · 1 private bath,33878080,Sam,,78745,30.22289,-97.79122,Private room,65,1,10,2023-11-10,1.60,4,90,10,
907155733513398750,Home in Austin · ★4.95 · 3 bedrooms · 3 beds · 2 baths,67272317,Mack,,78744,30.189153664176903,-97.75160098507872,Entire home/apt,109,1,19,2023-11-21,3.13,3,111,19,
907159648370959222,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,78950150,Keith,,78745,30.21621,-97.77599,Private room,85,2,4,2023-10-22,0.63,2,68,4,
907169413189269784,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,30936631,Nataliya,,78704,30.2489,-97.76556,Entire home/apt,109,7,0,,,1,158,0,
903196550345811686,Rental unit in Austin · ★4.13 · 2 bedrooms · 2 beds · 2 baths,497674468,Susanna,,78704,30.25405,-97.76365,Entire home/apt,150,2,7,2023-10-17,1.07,2,0,7,
907173072111762288,Home in Austin · 5 bedrooms · 6 beds · 2.5 baths,456475914,Evolve,,78731,30.32486,-97.7523,Entire home/apt,163,31,0,,,52,1,0,
907173758958000820,Guesthouse in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,41730146,Shawn,,78737,30.215402,-97.98481,Entire home/apt,125,2,15,2023-11-12,2.47,1,10,15,
895547608539245323,Guesthouse in Austin · ★5.0 · Studio · 1 bed · 1 bath,89168578,Shay,,78736,30.237005844993575,-97.9342857375741,Entire home/apt,110,1,7,2023-11-25,1.20,1,143,7,
907202502644095948,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,486187356,Ruth,,78704,30.252062577619615,-97.7496798723308,Entire home/apt,160,14,0,,,1,88,0,
895568935431123220,Home in Austin · ★5.0 · 4 bedrooms · 6 beds · 2 baths,64081513,Allison,,78729,30.470768852793245,-97.77776547209716,Entire home/apt,258,3,11,2023-12-11,4.07,1,115,11,
895626917386378731,Home in Austin · 4 bedrooms · 4 beds · 4 baths,10826970,Kevin,,78704,30.22572,-97.76535,Entire home/apt,469,2,1,2023-11-25,1,1,354,1,
907248287334471179,Rental unit in Austin · Studio · 2 beds · 1 bath,7389956,David,,78704,30.2433027,-97.75226719999999,Entire home/apt,41,90,1,2023-12-09,1,1,256,1,
895682396928370349,Home in Austin · 6 bedrooms · 6 beds · 3 baths,267196523,Daniel,,78724,30.2963451,-97.64544079999999,Entire home/apt,286,2,1,2023-10-22,0.54,1,329,1,
907310663093417413,Home in Austin · 1 bedroom · 1 bed · 1 bath,61322261,Katherine,,78717,30.49387,-97.73935,Private room,55,28,1,2023-06-20,0.17,4,102,1,
903247036522013998,Rental unit in Austin · ★4.59 · 1 bedroom · 2 beds · 1 bath,483424014,Cedric,,78704,30.25094,-97.74759,Entire home/apt,78,2,17,2023-11-30,2.60,2,56,17,
907325193796955083,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,7040341,Guest Haus,,78702,30.2689459,-97.7275398,Entire home/apt,124,6,2,2023-11-03,1.11,5,351,2,
903469734984199715,Tiny home in Austin · ★4.95 · 1 bedroom · 1 bed · 1 bath,34537451,Maria,,78702,30.273412737459825,-97.72247901539612,Entire home/apt,88,2,21,2023-12-07,3.52,8,239,21,
895688133954076555,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,515696756,James,,78751,30.31267,-97.72513,Entire home/apt,175,2,13,2023-11-25,3.07,1,164,13,
907362180030717841,Home in Austin · 2 bedrooms · 3 beds · 1 bath,193104783,Tyler,,78757,30.355052493646028,-97.7174331899728,Entire home/apt,50,30,2,2023-09-30,0.54,1,363,2,
895712839686261899,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,460580256,Anna,,78745,30.20529,-97.81068,Entire home/apt,128,2,22,2023-12-12,3.25,7,86,22,
895770335273597439,Home in Austin · 1 bedroom · 1 bed · 1 private bath,7207587,Lisa,,78750,30.37439,-97.79076,Private room,34,7,2,2023-09-01,0.49,2,154,2,
903516689086190420,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,7040341,Guest Haus,,78753,30.38982,-97.6655,Entire home/apt,208,1,17,2023-12-08,3.11,5,345,17,
903521439188119734,Home in Austin · ★4.78 · 4 bedrooms · 9 beds · 2 baths,24516340,Alex,,78702,30.25973371428153,-97.69956249974771,Entire home/apt,340,3,9,2023-11-27,1.63,22,178,9,
903573921194199823,Home in Austin · ★5.0 · 4 bedrooms · 4 beds · 3 baths,3745918,Aimy,,78745,30.206653346177276,-97.78949675314568,Entire home/apt,,1,11,2023-11-25,1.98,1,0,11,
903587011872755512,Condo in Austin · 2 bedrooms · 3 beds · 1 bath,13505307,Salley,,78701,30.272544956018354,-97.74782192058608,Entire home/apt,,1,1,2023-10-09,0.43,1,0,1,
903605317681531843,Rental unit in Austin · ★4.96 · 2 bedrooms · 3 beds · 2 baths,71315539,Kendall,,78701,30.265781491823287,-97.74139066662315,Entire home/apt,120,1,22,2023-12-13,4.89,4,0,22,
907383017689120037,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,57784908,Vero & Josh,,78702,30.266086652753362,-97.70410696716004,Entire home/apt,126,2,28,2023-11-30,4.44,6,171,28,
903615220733538194,Home in Austin · 2 bedrooms · 2 beds · 2.5 baths,30171809,Jerry,,78744,30.184676300508297,-97.74753152605037,Entire home/apt,179,2,1,2023-10-22,0.54,2,34,1,
896340983834374746,Condo in Austin · 1 bedroom · 2 beds · 1 bath,505872819,Leisure,,78701,30.27075391075141,-97.74663693234862,Entire home/apt,,2,0,,,1,0,0,
907441705199788559,Home in Austin · 1 bedroom · 1 bed · 1 bath,77084159,Alecia,,78741,30.229961819485943,-97.69257818353007,Private room,38,31,2,2023-11-07,0.71,5,358,2,
907494687263033751,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,47650876,Aaron,,78756,30.3331635295311,-97.74757997985198,Entire home/apt,135,1,7,2023-12-03,3.62,1,112,7,
896398821671939542,Home in Austin · 2 bedrooms · 2 beds · 2 baths,28977054,Jolie,,78702,30.26374,-97.71712,Entire home/apt,450,3,2,2023-07-30,0.36,1,60,2,
903679992047180100,Townhouse in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,57786675,Maggie,,78721,30.25924608272045,-97.6818412932082,Entire home/apt,139,1,21,2023-11-24,5.29,1,15,21,
907586502323588285,Rental unit in Austin · ★4.56 · 2 bedrooms · 4 beds · 2 baths,518490816,Stellar,,78702,30.264712407016162,-97.73251097308646,Entire home/apt,83,3,27,2023-12-02,4.74,4,34,27,
907605617538479959,Rental unit in Austin · ★4.97 · 1 bedroom · 2 beds · 1 bath,416655738,Dormir,,78702,30.261524744201168,-97.72670730635986,Entire home/apt,81,3,29,2023-12-04,4.58,3,0,29,
903682159101421523,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,386553130,Christopher,,78701,30.2601,-97.73953,Entire home/apt,110,50,0,,,1,364,0,
903821937404103339,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,45112987,Lesley,,78738,30.32529,-97.97598,Entire home/apt,135,1,36,2023-12-13,5.65,2,0,36,
896428990013977365,Home in Del Valle · ★5.0 · 1 bedroom · 1 bed · 1 private bath,345610909,Fares,,78747,30.15620391510693,-97.73784688513015,Private room,59,1,10,2023-11-26,1.48,1,72,10,
